"","ubigeo_inei","UbigeoMINSA","Vac6Jun","Vac28Jul","Vac18Oct","Poblacion18","departamento","provincia","distrito","SaludIDH","EducacionSIDHE","IngresoIDHE","IDH2019","IVIA","Pobreza","PobrezaExtrema","Avance1","Avance2","Avance3","IDHCategorias","PobrezaCategorias","IVIAnum","IVIACategorias"
"1625","200802",1626,196,584,2075,3584,"PIURA","SECHURA","BELLAVISTA DE LA UNION",75.1808871966691,64.0496241187339,0.284074276779706,0.503932255007865,"0.26465445756912198",20.591766,5.941481,5.46875,16.2946428571429,57.8962053571429,"Q3","Q4",0.264654457569122,"Q5"
"1626","200803",1627,208,566,2454,5281,"PIURA","SECHURA","BERNAL",72.7775218969682,54.6318737514479,0.239417059128002,0.441738057538769,"0.32768899202346802",33.41422,5.920024,3.93864798333649,10.7176671085022,46.4684718803257,"Q3","Q3",0.327688992023468,"Q4"
"1627","200804",1628,40,359,939,3134,"PIURA","SECHURA","CRISTO NOS VALGA",71.1228487835929,55.3745889513041,0.221719452625869,0.418056282317269,"0.46186989545822099",34.470296,5.286404,1.27632418634333,11.4550095724314,29.9617102744097,"Q3","Q3",0.461869895458221,"Q4"
"1628","200805",1629,173,961,3981,11450,"PIURA","SECHURA","VICE",72.1878211282429,57.1539386239776,0.206628885368781,0.407831525663987,"0.34369403123855602",33.41422,6.840122,1.51091703056769,8.39301310043668,34.7685589519651,"Q3","Q3",0.343694031238556,"Q4"
"1629","200806",1630,137,422,1414,2575,"PIURA","SECHURA","RINCONADA LLICUAR",74.1678631547619,70.7860552607072,0.271276129351022,0.496957344178622,"0.28084659576415999",25.8038,1.442522,5.32038834951456,16.3883495145631,54.9126213592233,"Q3","Q4",0.28084659576416,"Q5"
"1630","210101",1631,7649,19171,56826,105045,"PUNO","PUNO","PUNO",69.6731234583023,82.1244837519925,0.484923469945616,0.648890196056748,"0.25992536544799799",12.829234,1.36718,7.28164120138988,18.2502736922271,54.0968156504355,"Q4","Q5",0.259925365447998,"Q5"
"1631","210102",1632,332,1462,5525,18748,"PUNO","PUNO","ACORA",73.2468270951954,76.8104416166117,0.0843721362087908,0.32470579951305,"0.66830861568451005",46.856716,11.33044,1.77085555792618,7.79816513761468,29.4698101130787,"Q2","Q2",0.66830861568451,"Q2"
"1632","210103",1633,27,405,1035,4101,"PUNO","PUNO","AMANTANI",76.1955983755375,57.4249987231633,0.0828484826537734,0.284849888865635,"0.76955181360244795",59.36641,32.72422,0.658376005852231,9.87564008778347,25.2377468910022,"Q1","Q1",0.769551813602448,"Q1"
"1633","210104",1634,47,262,1068,4067,"PUNO","PUNO","ATUNCOLLA",68.2065281892961,60.0936856739039,0.0726020992678104,0.285466578609211,"0.70686674118042003",52.275156,16.18654,1.1556429800836,6.44209491025326,26.2601426112614,"Q1","Q1",0.70686674118042,"Q1"
"1634","210105",1635,73,997,3079,8223,"PUNO","PUNO","CAPACHICA",70.5289889801344,62.8743237598042,0.0515908030760017,0.234084382411147,"0.72076851129531905",46.146733,22.76725,0.887753861121245,12.1245287607929,37.4437553204427,"Q1","Q2",0.720768511295319,"Q1"
"1635","210106",1636,145,1173,3404,6844,"PUNO","PUNO","CHUCUITO",69.0024577433395,71.965666631079,0.118952599669428,0.349277628609278,"0.58046948909759499",40.824878,13.81723,2.11864406779661,17.1390999415546,49.7369959088253,"Q2","Q2",0.580469489097595,"Q3"
"1636","210107",1637,49,427,1483,6160,"PUNO","PUNO","COATA",72.8672695269626,66.5916207914886,0.0254023871909011,0.20547819993522,"0.72600126266479503",61.15427,19.40096,0.795454545454545,6.93181818181818,24.0746753246753,"Q1","Q1",0.726001262664795,"Q1"
"1637","210108",1638,25,249,830,2820,"PUNO","PUNO","HUATA",70.3692497295998,63.6875237387158,0.0696636616363267,0.288675246701877,"0.69071328639984098",40.80439,20.06992,0.886524822695036,8.82978723404255,29.4326241134752,"Q1","Q2",0.690713286399841,"Q1"
"1638","210109",1639,57,505,1850,4347,"PUNO","PUNO","MAÑAZO",71.8671652902227,75.802876117399,0.206872532333158,0.436076048124509,"0.52873289585113503",47.429555,19.91801,1.31124913733609,11.6172072693812,42.5580860363469,"Q3","Q2",0.528732895851135,"Q3"
"1639","210110",1640,101,611,1824,4164,"PUNO","PUNO","PAUCARCOLLA",69.2942630941631,70.2364823564305,0.0936937549182076,0.320402615196415,"0.67348098754882801",59.302346,22.93125,2.42555235350624,14.6733909702209,43.8040345821326,"Q2","Q1",0.673480987548828,"Q2"
"1640","210111",1641,67,477,1700,5196,"PUNO","PUNO","PICHACANI",68.1703654587077,72.5490801050809,0.10474234769142,0.327922688824186,"0.58450955152511597",45.110145,22.10073,1.28945342571209,9.18013856812933,32.7174749807544,"Q2","Q2",0.584509551525116,"Q3"
"1641","210112",1642,86,845,2690,6253,"PUNO","PUNO","PLATERIA",64.2059758894008,72.1576477899813,0.0711205851241972,0.288452509735477,"0.65493011474609397",49.100581,15.3549,1.3753398368783,13.5135135135135,43.0193507116584,"Q1","Q2",0.654930114746094,"Q2"
"1642","210113",1643,8,83,363,1134,"PUNO","PUNO","SAN ANTONIO",73.6557452760087,61.7484684069136,0.0673749677392058,0.289371485029195,"0.70302414894104004",46.663025,20.84605,0.705467372134039,7.31922398589065,32.010582010582,"Q1","Q2",0.70302414894104,"Q1"
"1643","210114",1644,71,362,976,2263,"PUNO","PUNO","TIQUILLACA",67.8301433709679,65.1648026381682,0.118176933034095,0.324164917123663,"0.67534732818603505",46.575372,27.65847,3.13742819266461,15.9964648696421,43.1285903667698,"Q2","Q2",0.675347328186035,"Q2"
"1644","210115",1645,32,218,919,2502,"PUNO","PUNO","VILQUE",67.8375829238065,81.8883381481505,0.102350183963739,0.341195794496306,"0.64571273326873802",57.469274,9.866309,1.27897681854516,8.71302957633893,36.7306155075939,"Q2","Q1",0.645712733268738,"Q2"
"1645","210201",1646,644,2410,9408,25036,"PUNO","AZANGARO","AZANGARO",66.2840839526995,71.4526720525029,0.214418619461464,0.438408888002288,"0.40747052431106601",42.957575,14.82728,2.57229589391277,9.62613836076051,37.5778878415082,"Q3","Q2",0.407470524311066,"Q4"
"1646","210202",1647,27,169,607,3417,"PUNO","AZANGARO","ACHAYA",66.0667331542245,74.4866080402173,0.00652062211236449,0.125082811470982,"0.79959213733673096",44.30589,20.41694,0.790166812993854,4.94585894059116,17.7641205736026,"Q1","Q2",0.799592137336731,"Q1"
"1647","210203",1648,54,502,2160,6578,"PUNO","AZANGARO","ARAPA",67.6885708145784,69.4607834155625,0.0705930540500272,0.280226499194928,"0.67458844184875499",39.81321,17.55363,0.82091821222256,7.63149893584676,32.8367284889024,"Q1","Q2",0.674588441848755,"Q2"
"1648","210204",1649,119,982,3569,12572,"PUNO","AZANGARO","ASILLO",66.4786502182125,67.5809063158665,0.0578874266427128,0.262375484688631,"0.65542185306549094",42.454188,16.70232,0.946547884187082,7.81100859051861,28.3884823417117,"Q1","Q2",0.655421853065491,"Q2"
"1649","210205",1650,42,240,924,3904,"PUNO","AZANGARO","CAMINACA",70.002617041442,63.7635063312535,0.0479360843328446,0.232450138547222,"0.74514579772949197",39.81321,21.63771,1.07581967213115,6.14754098360656,23.6680327868852,"Q1","Q2",0.745145797729492,"Q1"
"1650","210206",1651,92,889,2530,6260,"PUNO","AZANGARO","CHUPA",66.2650475759218,72.6803301501664,0.0791492753868724,0.297560339862921,"0.67528331279754605",44.30589,21.36256,1.46964856230032,14.2012779552716,40.4153354632588,"Q1","Q2",0.675283312797546,"Q2"
"1651","210207",1652,47,366,1384,3579,"PUNO","AZANGARO","JOSE DOMINGO CHOQUEHUANCA",68.4807836161762,83.2107553222742,0.136399939631311,0.379808122466243,"0.44191473722457902",36.426182,21.25422,1.31321598211791,10.2263202011735,38.6700195585359,"Q2","Q3",0.441914737224579,"Q4"
"1652","210208",1653,31,308,1662,5113,"PUNO","AZANGARO","MUÑANI",66.6833881857171,75.9528038990768,0.0640707682824647,0.270366433976177,"0.71433776617050204",44.30589,20.65359,0.606297672599257,6.0238607471152,32.5053784470956,"Q1","Q2",0.714337766170502,"Q1"
"1653","210209",1654,12,136,558,2922,"PUNO","AZANGARO","POTONI",69.2226467018685,58.3338081466039,0.0959936085090096,0.305741400880138,"0.649580478668213",60.250277,17.95558,0.410677618069815,4.65434633812457,19.0965092402464,"Q2","Q1",0.649580478668213,"Q2"
"1654","210210",1655,45,619,2276,10094,"PUNO","AZANGARO","SAMAN",69.2688959585289,49.9826005700602,0.0257004185115215,0.181017494955819,"0.75206232070922796",34.868154,21.48073,0.445809391717852,6.13235585496334,22.5480483455518,"Q1","Q3",0.752062320709228,"Q1"
"1655","210211",1656,40,318,1442,5946,"PUNO","AZANGARO","SAN ANTON",68.5100719721841,63.2326101782259,0.0981211748770188,0.312380752719356,"0.64804852008819602",33.639159,12.47425,0.67272115708039,5.3481331987891,24.2515977127481,"Q2","Q3",0.648048520088196,"Q2"
"1656","210212",1657,31,304,1372,4144,"PUNO","AZANGARO","SAN JOSE",65.8457651921912,58.6238622912881,0.0405450604464958,0.220903731540696,"0.71677583456039495",45.01491,32.96924,0.748069498069498,7.33590733590734,33.1081081081081,"Q1","Q2",0.716775834560395,"Q1"
"1657","210213",1658,30,248,1195,3089,"PUNO","AZANGARO","SAN JUAN DE SALINAS",66.9908856913705,56.0608195599391,0.0759120456494624,0.275434405822587,"0.69085037708282504",39.81321,23.67831,0.971188086759469,8.02848818387828,38.6856587892522,"Q1","Q2",0.690850377082825,"Q1"
"1658","210214",1659,43,401,1499,4176,"PUNO","AZANGARO","SANTIAGO DE PUPUJA",68.767662666105,65.9492087965672,0.0232686726373787,0.192208961369019,"0.73349118232727095",36.13236,18.07084,1.02969348659004,9.60249042145594,35.8955938697318,"Q1","Q3",0.733491182327271,"Q1"
"1659","210215",1660,18,152,594,2321,"PUNO","AZANGARO","TIRAPATA",66.276103890585,59.1674016348649,0.0262211988043759,0.194256106653026,"0.73091638088226296",36.13236,20.45526,0.775527789745799,6.54890133563119,25.5924170616114,"Q1","Q3",0.730916380882263,"Q1"
"1660","210301",1661,238,671,3510,9421,"PUNO","CARABAYA","MACUSANI",65.4974963644647,57.1993090438422,0.228128974172619,0.405193297516794,"0.41813188791275002",52.257186,7.496945,2.52627109648657,7.12238615858189,37.2571913809574,"Q3","Q1",0.41813188791275,"Q4"
"1661","210302",1662,21,122,724,1956,"PUNO","CARABAYA","AJOYANI",70.1755337185629,66.0298389775899,0.187722968353439,0.399411502816449,"0.55973821878433205",50.977107,15.05525,1.07361963190184,6.23721881390593,37.0143149284254,"Q3","Q1",0.559738218784332,"Q3"
"1662","210303",1663,23,319,994,4630,"PUNO","CARABAYA","AYAPATA",66.412010084054,69.2357809414285,0.181305320100052,0.38164453867226,"0.66761839389801003",43.773203,19.27394,0.496760259179266,6.88984881209503,21.4686825053996,"Q2","Q2",0.66761839389801,"Q2"
"1663","210304",1664,27,171,450,4985,"PUNO","CARABAYA","COASA",62.1925430681633,62.8468621243112,0.088932344128744,0.280905618640576,"0.67126476764678999",65.642954,18.51116,0.541624874623872,3.43029087261785,9.02708124373119,"Q1","Q1",0.67126476764679,"Q2"
"1664","210305",1665,31,171,719,3216,"PUNO","CARABAYA","CORANI",66.5054429927475,62.5598369757447,0.0506327739325966,0.230595100381812,"0.70342671871185303",67.815792,38.3074,0.963930348258706,5.31716417910448,22.3569651741294,"Q1","Q1",0.703426718711853,"Q1"
"1665","210306",1666,41,228,1118,6187,"PUNO","CARABAYA","CRUCERO",68.845806943625,77.0758908010774,0.149954888015982,0.379827610825666,"0.47451406717300398",44.348432,10.94905,0.662679812510102,3.68514627444642,18.0701470825925,"Q2","Q2",0.474514067173004,"Q4"
"1666","210307",1667,23,103,475,4208,"PUNO","CARABAYA","ITUATA",65.35653901002,68.3699226390522,0.150424357614361,0.354483016801628,"0.70531332492828402",48.041521,31.21177,0.546577946768061,2.44771863117871,11.2880228136882,"Q2","Q2",0.705313324928284,"Q1"
"1667","210308",1668,21,186,930,4196,"PUNO","CARABAYA","OLLACHEA",68.3031236414702,47.9444846833001,0.14292831042447,0.324909650714329,"0.64992582798004195",44.553477,30.90166,0.50047664442326,4.43279313632031,22.1639656816015,"Q2","Q2",0.649925827980042,"Q2"
"1668","210309",1669,38,218,1525,5791,"PUNO","CARABAYA","SAN GABAN",64.7130294664445,74.8713514031758,0.27172282999127,0.460548515544301,"0.61947929859161399",37.092151,3.93141,0.656190640649283,3.76446209635641,26.333966499741,"Q3","Q3",0.619479298591614,"Q2"
"1669","210310",1670,21,136,390,2489,"PUNO","CARABAYA","USICAYOS",66.9033535448446,69.2443202376844,0.0262890822206185,0.198206254444315,"0.77435111999511697",48.14547,7.3998,0.843712334270792,5.46404178384894,15.6689433507433,"Q1","Q2",0.774351119995117,"Q1"
"1670","210401",1671,517,2035,6281,17583,"PUNO","CHUCUITO","JULI",72.4236575707166,75.1878280046141,0.164363672134624,0.413854532233505,"0.50653237104415905",39.666341,8.284336,2.94034010123415,11.5736791218791,35.7220042086106,"Q3","Q2",0.506532371044159,"Q3"
"1671","210402",1672,130,449,1634,8580,"PUNO","CHUCUITO","DESAGUADERO",74.2873242501167,75.6334057958684,0.160697714931046,0.424116046046403,"0.45138525962829601",50.694041,9.021313,1.51515151515152,5.23310023310023,19.044289044289,"Q3","Q1",0.451385259628296,"Q4"
"1672","210403",1673,24,214,970,3687,"PUNO","CHUCUITO","HUACULLANI",73.48292793161,74.0690123731287,0.043266352596754,0.267190864631517,"0.606275975704193",52.319026,23.28119,0.65093572009764,5.80417683753729,26.308652020613,"Q1","Q1",0.606275975704193,"Q2"
"1673","210404",1674,35,216,860,3953,"PUNO","CHUCUITO","KELLUYO",75.633126640857,79.1427686815297,0.0788518195693335,0.339542541526647,"0.62455594539642301",43.306796,17.65184,0.885403491019479,5.46420440172021,21.7556286364786,"Q2","Q2",0.624555945396423,"Q2"
"1674","210405",1675,13,142,433,2076,"PUNO","CHUCUITO","PISACOMA",74.9186375943287,70.4699683089438,0.0462889925265993,0.269697481510858,"0.72348058223724299",47.907451,12.21146,0.626204238921002,6.84007707129094,20.8574181117534,"Q1","Q2",0.723480582237243,"Q1"
"1675","210406",1676,192,1032,3164,11828,"PUNO","CHUCUITO","POMATA",72.969641049674,69.1278394147308,0.0875404531534947,0.316509089454587,"0.65734755992889404",48.431941,16.76861,1.62326682448427,8.72505918160298,26.7500845451471,"Q2","Q2",0.657347559928894,"Q2"
"1676","210407",1677,126,847,2611,12837,"PUNO","CHUCUITO","ZEPITA",73.4288503002124,62.5129019948438,0.0394630694314629,0.239436206495902,"0.71791338920593195",57.952966,34.01446,0.981537742463192,6.5981148243359,20.3396432188206,"Q1","Q1",0.717913389205932,"Q1"
"1677","210501",1678,1027,2960,9227,38311,"PUNO","EL COLLAO","ILAVE",77.8006273584567,75.295761294875,0.136971157462617,0.402019837478447,"0.52171069383621205",40.509857,10.25987,2.68069222938582,7.72624050533789,24.0844666022813,"Q3","Q2",0.521710693836212,"Q3"
"1678","210502",1679,3,43,172,643,"PUNO","EL COLLAO","CAPAZO",79.2347199404984,48.1974995818955,0.143805908043992,0.376560777628064,"0.59221923351287897",46.302706,19.40615,0.46656298600311,6.68740279937792,26.7496111975117,"Q2","Q2",0.592219233512879,"Q3"
"1679","210503",1680,116,939,2997,9252,"PUNO","EL COLLAO","PILCUYO",79.6090612964439,69.8734587821437,0.0456535766319932,0.261364119288323,"0.69551730155944802",36.305582,18.4768,1.25378296584522,10.1491569390402,32.3929961089494,"Q1","Q3",0.695517301559448,"Q1"
"1680","210504",1681,43,291,896,2890,"PUNO","EL COLLAO","SANTA ROSA",79.3689645688056,60.0617104920661,0.0956756655424018,0.336723888470521,"0.65455603599548395",53.14545,28.83736,1.4878892733564,10.0692041522491,31.0034602076125,"Q2","Q1",0.654556035995484,"Q2"
"1681","210505",1682,27,262,730,2379,"PUNO","EL COLLAO","CONDURIRI",78.4755158211581,71.3126269323964,0.121114297341771,0.365992247551115,"0.64320111274719305",53.14545,21.06312,1.13493064312736,11.0130306851618,30.6851618327028,"Q2","Q1",0.643201112747193,"Q2"
"1682","210601",1683,625,2358,6710,17757,"PUNO","HUANCANE","HUANCANE",69.573443939795,70.6646243290487,0.172625164793554,0.403221019615652,"0.53275161981582697",39.198705,12.17755,3.51973869459931,13.2792701469843,37.7879146252182,"Q3","Q3",0.532751619815827,"Q3"
"1683","210602",1684,42,219,687,3716,"PUNO","HUANCANE","COJATA",71.2908721279402,55.1060657761769,0.0845473982006149,0.299264713295084,"0.64293140172958396",40.721501,23.26894,1.1302475780409,5.89343379978471,18.4876210979548,"Q1","Q2",0.642931401729584,"Q2"
"1684","210603",1685,20,220,727,2253,"PUNO","HUANCANE","HUATASANI",70.4284959306577,74.1084219227281,0.0493231524719756,0.267915617509771,"0.64430570602417003",44.312121,11.80621,0.887705281846427,9.7647581003107,32.2680869951176,"Q1","Q2",0.64430570602417,"Q2"
"1685","210604",1686,30,206,942,2785,"PUNO","HUANCANE","INCHUPALLA",71.2368929571195,64.6959525476154,0.0317837603559846,0.215944724247756,"0.72996604442596402",38.55466,25.39838,1.07719928186715,7.3967684021544,33.8240574506284,"Q1","Q3",0.729966044425964,"Q1"
"1686","210605",1687,43,437,1177,4365,"PUNO","HUANCANE","PUSI",73.6674817404654,65.5949656567039,0.0435465839926578,0.239904965970954,"0.716710925102234",50.983848,15.61671,0.985108820160366,10.0114547537228,26.9644902634593,"Q1","Q1",0.716710925102234,"Q1"
"1687","210606",1688,46,432,1342,4682,"PUNO","HUANCANE","ROSASPATA",70.1682764456441,71.7396950214361,0.0490706742768784,0.247635349766356,"0.71016794443130504",38.55466,23.94995,0.982486117043998,9.22682614267407,28.6629645450662,"Q1","Q3",0.710167944431305,"Q1"
"1688","210607",1689,190,928,2622,11549,"PUNO","HUANCANE","TARACO",74.5664307017695,67.1382821815048,0.0799153288266652,0.312013668456552,"0.66490852832794201",50.112703,22.08547,1.64516408347043,8.03532773400294,22.7032643518919,"Q2","Q1",0.664908528327942,"Q2"
"1689","210608",1690,86,1200,2704,8479,"PUNO","HUANCANE","VILQUE CHICO",70.8011325226265,69.3849808450523,0.0454294042498282,0.236471554585046,"0.70663124322891202",40.011771,20.23491,1.0142705507725,14.1526123363604,31.8905531312655,"Q1","Q2",0.706631243228912,"Q1"
"1690","210701",1691,293,1211,4119,10156,"PUNO","LAMPA","LAMPA",70.9886911544488,66.6160843357219,0.220007037028488,0.445174561378345,"0.52060937881469704",53.628814,8.046263,2.88499409216227,11.9239858211894,40.5573060259945,"Q3","Q1",0.520609378814697,"Q3"
"1691","210702",1692,47,468,2141,4864,"PUNO","LAMPA","CABANILLA",77.3649121809458,66.0511494819608,0.0994581967763049,0.345523401927023,"0.59630894660949696",45.256903,6.856533,0.966282894736842,9.62171052631579,44.0172697368421,"Q2","Q2",0.596308946609497,"Q3"
"1692","210703",1693,19,222,583,1790,"PUNO","LAMPA","CALAPUJA",77.5693844181494,61.2617661513522,0.0691669698276929,0.289549626938555,"0.69633495807647705",53.484382,23.64904,1.06145251396648,12.4022346368715,32.5698324022346,"Q1","Q1",0.696334958076477,"Q1"
"1693","210704",1694,36,195,720,2547,"PUNO","LAMPA","NICASIO",74.3653113462162,80.5774283892223,0.0658182716356285,0.308896656182189,"0.64347344636917103",38.30581,14.83751,1.41342756183746,7.65606595995289,28.2685512367491,"Q2","Q3",0.643473446369171,"Q2"
"1694","210705",1695,23,107,362,1902,"PUNO","LAMPA","OCUVIRI",78.1740929596047,76.79103134733,0.382577398038339,0.574421178778371,"0.49905580282211298",31.73768,18.11804,1.20925341745531,5.62565720294427,19.0325972660358,"Q4","Q3",0.499055802822113,"Q3"
"1695","210706",1696,24,145,600,1643,"PUNO","LAMPA","PALCA",79.1285729690103,68.5066187915234,0.215765434188884,0.46532612867646,"0.64730715751648005",38.30581,15.9457,1.4607425441266,8.82531953743153,36.5185636031649,"Q3","Q3",0.64730715751648,"Q2"
"1696","210707",1697,14,112,587,1953,"PUNO","LAMPA","PARATIA",79.9789465299868,68.0453861105508,0.214976610432151,0.463607844002568,"0.54653918743133501",31.73768,20.44277,0.716845878136201,5.73476702508961,30.0563236047107,"Q3","Q3",0.546539187431335,"Q3"
"1697","210708",1698,63,502,1821,4862,"PUNO","LAMPA","PUCARA",76.3620732097923,75.8217374788037,0.0869333409681165,0.332186195708441,"0.66824835538864202",55.467086,9.74324,1.29576306046894,10.3249691484986,37.4537227478404,"Q2","Q1",0.668248355388642,"Q2"
"1698","210709",1699,51,321,2195,5619,"PUNO","LAMPA","SANTA LUCIA",78.4228993312338,68.1278653664423,0.233424597712482,0.469859976255932,"0.43307197093963601",47.675876,13.31951,0.907634810464495,5.71276027762947,39.0638903719523,"Q3","Q2",0.433071970939636,"Q4"
"1699","210710",1700,9,54,292,905,"PUNO","LAMPA","VILAVILA",81.0926313688002,84.4667078407713,0.119198288778884,0.40634848395132,"0.49542897939682001",50.844203,8.78933,0.994475138121547,5.96685082872928,32.2651933701657,"Q3","Q1",0.49542897939682,"Q3"
"1700","210801",1701,729,2215,7895,19857,"PUNO","MELGAR","AYAVIRI",72.3998776675483,76.2817294955702,0.307655853745498,0.532461327945768,"0.307868182659149",32.781609,6.446802,3.67124943344916,11.1547565090396,39.7592788437327,"Q4","Q3",0.307868182659149,"Q5"
"1701","210802",1702,39,287,1632,4687,"PUNO","MELGAR","ANTAUTA",71.4352892140203,73.0791435009689,0.385591738043533,0.554939939517272,"0.40714514255523698",40.676865,18.33379,0.832088756133988,6.12331982078088,34.8197141028376,"Q4","Q2",0.407145142555237,"Q4"
"1702","210803",1703,29,142,622,1572,"PUNO","MELGAR","CUPI",69.4136718546906,78.0295923645358,0.0984210552298842,0.344802359741683,"0.59301573038101196",42.33295,12.62792,1.84478371501272,9.03307888040712,39.5674300254453,"Q2","Q2",0.593015730381012,"Q3"
"1703","210804",1704,22,143,541,2353,"PUNO","MELGAR","LLALLI",74.1006257530854,70.4276461294897,0.0906734602302472,0.328978901255411,"0.56942212581634499",42.33295,15.39224,0.93497662558436,6.07734806629834,22.99192520187,"Q2","Q2",0.569422125816345,"Q3"
"1704","210805",1705,56,335,1859,5580,"PUNO","MELGAR","MACARI",71.7417429027729,59.6526847482596,0.0952371941619808,0.3219333013834,"0.59525996446609497",55.696807,24.26692,1.00358422939068,6.00358422939068,33.3154121863799,"Q2","Q1",0.595259964466095,"Q3"
"1705","210806",1706,76,383,2039,7158,"PUNO","MELGAR","NUÑOA",72.6574524185625,60.7417406981411,0.171801726174692,0.378515965756368,"0.57463455200195301",48.306792,21.72095,1.06174909192512,5.35065660799106,28.4856105057279,"Q2","Q2",0.574634552001953,"Q3"
"1706","210807",1707,57,523,1852,6551,"PUNO","MELGAR","ORURILLO",73.2046750919745,70.6277966455063,0.0593383130840479,0.27587558571899,"0.71321719884872403",53.241338,17.76787,0.870096168523889,7.98351396733323,28.2704930544955,"Q1","Q1",0.713217198848724,"Q1"
"1707","210808",1708,52,460,1337,4731,"PUNO","MELGAR","SANTA ROSA",72.6475849076562,69.4489295496981,0.139242368124359,0.377229317541695,"0.54184746742248502",44.967778,24.76987,1.09913337560769,9.72310293806806,28.2604100612978,"Q2","Q2",0.541847467422485,"Q3"
"1708","210809",1709,46,183,961,2910,"PUNO","MELGAR","UMACHIRI",74.3184031775659,68.8475386842768,0.146333550853216,0.395861381824893,"0.60185170173644997",23.676939,8.787951,1.5807560137457,6.28865979381443,33.0240549828179,"Q3","Q4",0.60185170173645,"Q2"
"1709","210901",1710,98,1184,2614,13013,"PUNO","MOHO","MOHO",72.0547856898489,64.2590750309348,0.0859339916201241,0.300179208470884,"0.70722913742065396",48.083311,23.42693,0.753093060785369,9.09859371397833,20.0876047029893,"Q1","Q2",0.707229137420654,"Q1"
"1710","210902",1711,17,374,962,3138,"PUNO","MOHO","CONIMA",74.8269741026909,79.4311206258629,0.0345147418657425,0.238657538876583,"0.70541197061538696",39.87445,35.06334,0.541746335245379,11.9184193753983,30.6564690885915,"Q1","Q2",0.705411970615387,"Q1"
"1711","210903",1712,28,121,522,2933,"PUNO","MOHO","HUAYRAPATA",74.3283478362457,55.0552865319532,0.00899159288669723,0.137899350988455,"0.74959999322891202",64.259599,27.52493,0.954653937947494,4.1254688032731,17.7974769860211,"Q1","Q1",0.749599993228912,"Q1"
"1712","210904",1713,9,163,534,2550,"PUNO","MOHO","TILALI",79.2396881788267,74.5118891116929,0.0644453112056597,0.295327386502663,"0.71583211421966597",39.87445,28.01593,0.352941176470588,6.3921568627451,20.9411764705882,"Q1","Q2",0.715832114219666,"Q1"
"1713","211001",1714,190,914,3119,12290,"PUNO","SAN ANTONIO DE PUTINA","PUTINA",64.3859943514333,71.4742863988791,0.166677857274189,0.378190833410684,"0.46274727582931502",47.526202,9.481744,1.5459723352319,7.43694060211554,25.3783563873068,"Q2","Q2",0.462747275829315,"Q4"
"1714","211002",1715,19,134,827,3568,"PUNO","SAN ANTONIO DE PUTINA","ANANEA",61.6221191745226,75.0783796051244,0.664391203793275,0.618411561685887,"0.31141597032547003",15.526519,5.264482,0.532511210762332,3.75560538116592,23.1782511210762,"Q4","Q5",0.31141597032547,"Q4"
"1715","211003",1716,16,89,323,1727,"PUNO","SAN ANTONIO DE PUTINA","PEDRO VILCA APAZA",66.7947544459402,68.1487466844868,0.0821153529057075,0.288812661001633,"0.710770964622498",54.947264,13.19897,0.926462072958888,5.15344528083382,18.7029530978576,"Q1","Q1",0.710770964622498,"Q1"
"1716","211004",1717,32,285,993,4095,"PUNO","SAN ANTONIO DE PUTINA","QUILCAPUNCU",66.9570600956469,62.9390284462099,0.0581123815041532,0.256071790056951,"0.67082858085632302",53.814228,25.53881,0.781440781440781,6.95970695970696,24.2490842490842,"Q1","Q1",0.670828580856323,"Q2"
"1717","211005",1718,7,102,383,1296,"PUNO","SAN ANTONIO DE PUTINA","SINA",66.648279967634,74.7015107887644,0.170639953023291,0.381313097463754,"0.682958483695984",51.519975,25.17396,0.540123456790123,7.87037037037037,29.5524691358025,"Q2","Q1",0.682958483695984,"Q1"
"1718","211101",1719,6099,17155,62273,182536,"PUNO","SAN ROMAN","JULIACA",73.5592946249383,78.8930638394383,0.346114239782493,0.5759734352119,"0.29241961240768399",21.666747,1.72868,3.34125871061051,9.39814611912171,34.1154621554104,"Q4","Q4",0.292419612407684,"Q5"
"1719","211102",1720,58,491,1549,4060,"PUNO","SAN ROMAN","CABANA",72.2087445727939,72.6297690003599,0.0915054302973405,0.329505577647569,"0.64886695146560702",45.196192,9.60174,1.42857142857143,12.0935960591133,38.1527093596059,"Q2","Q2",0.648866951465607,"Q2"
"1720","211103",1721,57,508,1582,3904,"PUNO","SAN ROMAN","CABANILLAS",74.08026937973,72.7357178888405,0.191334996816879,0.438776788441375,"0.43638175725936901",35.482501,7.573546,1.46004098360656,13.0122950819672,40.5225409836066,"Q3","Q3",0.436381757259369,"Q4"
"1721","211104",1722,82,615,2111,8797,"PUNO","SAN ROMAN","CARACOTO",74.3900306623775,63.7145657495733,0.142810760780991,0.364692950477987,"0.61769914627075195",34.565637,17.04793,0.932135955439354,6.99101966579516,23.9968170967375,"Q2","Q3",0.617699146270752,"Q2"
"1722","211105",1723,369,1472,6893,21871,"PUNO","SAN ROMAN","SAN MIGUEL",73.8756864113936,79.2299987088768,0.281405404621675,0.522567996747132,"0.28486448526382502",24.372846,17.04793,1.687165653148,6.73037355402131,31.5166201819761,"Q4","Q4",0.284864485263825,"Q5"
"1723","211201",1724,273,1000,2841,9288,"PUNO","SANDIA","SANDIA",70.7162173228883,67.3565366376253,0.148370465069449,0.367733462893899,"0.56708210706710804",34.291383,10.99335,2.93927648578811,10.7665805340224,30.5878552971576,"Q2","Q3",0.567082107067108,"Q3"
